,index,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received,viable_candidate
1627,27084,1648677,23,4,1990,7,male,496.0,35,27,5,0,0,0,5,0,1
1628,38119,1456832,57,10,1956,10,female,267.0,54,9,57,144,0,7,57,137,0
1629,32322,1696889,32,11,1981,3,male,19.0,43,42,208,42,208,31,0,11,1
1630,59056,1491680,25,29,1988,3,male,189.0,114,59,236,72,233,43,3,29,1
1631,69696,1520666,14,14,1999,9,male,348.0,172,107,28,1,0,0,28,1,1
1632,87722,2081983,22,17,1991,6,female,185.0,393,301,125,160,125,118,0,42,1
1633,18094,2037545,20,20,1993,11,male,110.0,21,9,6,12,6,4,0,8,0
1634,13644,1902303,25,1,1988,1,male,65.0,15,12,0,0,0,0,0,0,1
1635,92986,1858429,22,18,1991,12,female,927.0,609,443,1136,852,648,397,488,455,0
1636,1467,1528102,47,22,1966,7,male,74.0,0,0,0,0,0,0,0,0,0
1637,13717,1065226,40,6,1973,3,male,1025.0,15,13,0,5,0,5,0,0,0
1638,78596,1514788,22,8,1991,8,female,698.0,247,126,29,65,29,25,0,40,1
1639,92513,1657669,18,27,1995,1,male,340.0,607,557,88,4,0,0,88,4,0
1640,52507,1619617,21,3,1992,9,female,101.0,93,65,2,35,2,34,0,1,0
1641,46513,1860378,90,5,1923,6,male,2060.0,76,35,0,0,0,0,0,0,1
1642,98317,1934998,15,27,1998,4,female,701.0,2043,137,135,541,135,378,0,163,1
1643,56016,1864037,31,29,1982,1,female,345.0,101,59,71,3,71,3,0,0,1
1644,92091,1960960,25,5,1988,5,female,479.0,599,551,0,0,0,0,0,0,1
1645,73004,1605478,24,21,1989,12,female,499.0,193,116,379,97,365,38,14,59,1
1646,41443,1399406,63,10,1950,3,female,144.0,63,41,1,49,1,49,0,0,0
1647,47704,1109871,26,2,1987,5,female,330.0,78,53,2,3,0,3,2,0,1
1648,75115,1694740,21,12,1992,12,male,622.0,212,103,1668,1001,1424,387,244,614,1
1649,32496,1701875,26,28,1987,4,female,462.0,44,21,0,3,0,3,0,0,0
1650,97367,1661790,17,28,1996,2,female,937.0,1691,477,111,447,72,379,39,68,1
1651,25842,1691875,25,31,1988,12,male,377.0,32,11,6,11,6,9,0,2,0
1652,2519,1898364,29,31,1984,12,female,592.0,1,0,0,0,0,0,0,0,0
1653,61236,2104318,26,1,1987,1,male,447.0,128,109,0,0,0,0,0,0,0
1654,5065,1992250,25,1,1988,1,male,29.0,3,3,0,0,0,0,0,0,1
1655,36677,1338093,23,7,1990,6,female,537.0,53,42,1,0,0,0,1,0,1
1656,79354,1868817,23,23,1990,8,male,1361.0,261,134,6,7,0,7,6,0,0
1657,7278,1229746,42,5,1971,4,male,130.0,5,4,105,38,105,11,0,27,0
1658,60476,1996327,21,30,1992,7,female,664.0,123,72,2,12,1,7,1,5,0
1659,57448,2106932,18,11,1995,8,male,409.0,111,72,3,24,0,13,3,11,0
1660,10078,1038806,26,15,1987,3,male,798.0,10,2,1,1,0,0,1,1,1
1661,59937,1296709,59,1,1954,9,male,1699.0,120,61,61,13,60,6,1,7,0
1662,94965,1997959,23,13,1990,2,female,489.0,740,57,1551,548,1350,525,201,23,1
1663,84982,1075786,63,21,1950,7,female,1795.0,324,145,615,691,582,510,33,181,0
1664,19743,1085580,56,28,1957,5,male,53.0,22,12,549,60,549,47,0,13,1
1665,83020,1939729,15,18,1998,4,male,597.0,303,133,640,19,316,15,324,4,1
1666,7309,1607121,14,14,1999,4,female,394.0,7,7,0,0,0,0,0,0,1
1667,21605,2010326,59,13,1954,2,female,754.0,26,12,1,5,0,2,1,3,0
1668,37549,2081445,45,30,1968,11,female,136.0,54,37,0,0,0,0,0,0,0
1669,97127,1630729,17,17,1996,12,male,928.0,1385,193,8,22,0,21,8,1,0
1670,14443,1210189,28,15,1985,6,male,246.0,17,10,0,0,0,0,0,0,1
1671,24419,1358191,50,27,1963,7,male,284.0,30,21,153,17,0,13,153,4,0
1672,20001,1693321,25,13,1988,6,female,374.0,24,19,1,0,1,0,0,0,1
1673,33557,2115172,28,11,1985,12,male,109.0,47,32,0,0,0,0,0,0,1
1674,87560,2011537,30,6,1983,12,male,637.0,396,335,48,56,48,40,0,16,0
1675,91708,2044941,75,9,1938,10,male,2171.0,569,267,223,163,159,116,64,47,0
1676,82226,2120505,20,18,1993,11,male,1112.0,290,165,1,0,1,0,0,0,0
1677,93638,1442189,108,20,1905,1,female,1742.0,699,539,184,164,158,86,26,78,1
1678,74567,1542626,19,29,1994,11,male,269.0,212,142,22,29,18,26,4,3,0
1679,67112,1969211,18,15,1995,9,female,313.0,155,73,272,112,272,101,0,11,1
1680,50673,1668743,18,6,1995,1,male,95.0,87,58,5,28,5,25,0,3,0
1681,78145,1089468,48,6,1965,4,female,1762.0,234,131,3050,3128,1536,1395,1514,1733,0
1682,3710,1924038,22,4,1991,4,male,138.0,1,0,52,14,52,9,0,5,0
1683,13120,1318095,30,20,1983,4,male,642.0,13,4,7,1,7,0,0,1,1
1684,49586,1417615,25,22,1988,9,female,76.0,82,70,2,6,2,5,0,1,0
1685,56941,2109757,52,28,1961,6,female,1613.0,107,69,81,199,29,159,52,40,0
1686,38807,2085536,25,5,1988,6,female,398.0,56,42,14,0,14,0,0,0,0
1687,96370,1054434,101,1,1912,4,male,1590.0,1199,750,92,160,70,95,22,65,1
1688,17619,1801874,33,5,1980,10,male,610.0,20,6,200,72,200,54,0,18,0
1689,51781,1984530,47,14,1966,7,female,94.0,89,56,16,41,16,26,0,15,1
1690,14966,1760730,108,30,1905,3,female,269.0,16,8,3,0,3,0,0,0,1
1691,41012,1617691,55,7,1958,11,female,269.0,60,38,780,247,780,115,0,132,0
1692,87550,1782228,19,18,1994,10,male,462.0,401,274,45,77,45,64,0,13,0
1693,63009,1330566,22,26,1991,2,female,626.0,134,48,133,211,133,210,0,1,1
1694,7439,1861858,23,23,1990,11,male,197.0,6,3,0,0,0,0,0,0,1
1695,49357,2059194,23,1,1990,1,male,286.0,84,42,0,0,0,0,0,0,0
1696,46054,1188810,54,7,1959,9,male,1758.0,72,42,99,16,78,11,21,5,0
1697,36800,1875358,35,30,1978,9,male,130.0,53,37,2,4,2,3,0,1,0
1698,58917,1579637,30,19,1983,2,male,396.0,113,86,85,221,85,151,0,70,1
1699,30693,1047530,23,8,1990,8,female,699.0,40,34,7,18,7,17,0,1,0
1700,69490,1710881,25,17,1988,7,male,530.0,171,82,5,16,5,16,0,0,0
1701,20666,1009475,54,24,1959,2,female,1824.0,25,13,0,7,0,6,0,1,0
1702,35998,1511121,63,19,1950,5,female,717.0,50,41,13,2,2,2,11,0,1
1703,69949,1105905,56,7,1957,10,female,256.0,171,134,175,76,12,20,163,56,1
1704,18676,1509811,53,6,1960,11,male,102.0,22,17,0,0,0,0,0,0,0
1705,8565,2011913,30,1,1983,6,male,8.0,6,6,32,2,32,1,0,1,0
1706,1497,1155731,50,10,1963,2,male,498.0,0,0,0,0,0,0,0,0,1
1707,38329,1947050,64,5,1949,6,male,1566.0,55,25,3332,327,3332,238,0,89,0
1708,8776,1499307,23,28,1990,1,male,443.0,8,5,0,1,0,0,0,1,0
1709,6802,1884135,44,30,1969,1,female,134.0,5,4,0,11,0,2,0,9,1
1710,24881,1333658,30,29,1983,11,male,459.0,31,20,9,0,9,0,0,0,1
1711,84195,1276729,26,5,1987,2,male,521.0,322,184,0,0,0,0,0,0,1
1712,74944,2165441,47,6,1966,3,female,140.0,210,114,240,80,240,62,0,18,1
1713,30388,2139299,23,5,1990,9,male,426.0,40,20,1,0,1,0,0,0,0
1714,7219,1951355,21,23,1992,1,female,316.0,5,1,20,23,20,22,0,1,0
1715,31681,1845536,45,24,1968,4,male,559.0,42,28,2,10,2,9,0,1,0
1716,74949,2042103,16,21,1997,8,female,419.0,211,59,255,125,255,125,0,0,1
1717,70561,1811568,20,21,1993,4,female,563.0,176,109,13,7,0,2,13,5,0
1718,20552,1618771,23,19,1990,6,male,216.0,25,4,0,0,0,0,0,0,0
1719,33590,2181533,33,5,1980,5,male,410.0,47,28,0,0,0,0,0,0,0
1720,28640,1407810,17,19,1996,9,male,133.0,37,30,1,0,1,0,0,0,1
1721,69106,1540590,24,6,1989,6,female,478.0,163,91,395,90,300,53,95,37,0
1722,38038,1469914,60,29,1953,8,female,1230.0,54,30,32,11,32,4,0,7,1
1723,23866,1915046,16,26,1997,8,male,123.0,29,20,6,5,5,4,1,1,0
1724,47036,1614136,42,7,1971,7,female,411.0,75,45,27,22,27,20,0,2,0
1725,90458,1637797,103,28,1910,3,female,1257.0,507,140,40,5,7,3,33,2,1
1726,60639,1928701,20,3,1993,10,female,283.0,124,97,10,3,8,2,2,1,0
1727,78317,1004601,15,26,1998,7,female,241.0,242,148,2,11,0,1,2,10,0
1728,60365,1778221,28,26,1985,7,male,300.0,123,57,0,1,0,0,0,1,1
1729,86078,2103669,44,10,1969,12,male,468.0,354,219,1302,1203,709,724,593,479,0
1730,43214,1831509,34,15,1979,6,male,201.0,66,54,83,57,83,3,0,54,0
1731,77390,1150988,28,28,1985,8,male,332.0,240,209,5,0,5,0,0,0,0
1732,36142,1959431,60,10,1953,1,female,863.0,51,31,35,28,0,15,35,13,0
1733,11091,1827838,65,14,1948,1,female,301.0,11,4,0,0,0,0,0,0,1
1734,98608,1590957,23,8,1990,8,female,1231.0,2604,543,679,3020,529,2635,150,385,0
1735,87559,1673550,20,2,1993,10,male,462.0,395,293,48,16,48,16,0,0,0
1736,47443,1848474,18,22,1995,8,female,269.0,74,44,763,305,3,96,760,209,1
1737,44153,1911164,74,9,1939,11,female,1118.0,67,50,203,27,203,16,0,11,1
1738,48528,1553965,30,7,1983,2,male,620.0,81,51,2,24,2,20,0,4,0
1739,12456,1016243,33,4,1980,1,male,205.0,14,8,0,2,0,1,0,1,1
1740,60411,1902708,108,24,1905,5,female,1462.0,122,42,0,3,0,0,0,3,0
1741,2525,1936018,28,15,1985,1,male,26.0,1,1,0,0,0,0,0,0,0
1742,43537,2109381,54,14,1959,8,male,381.0,67,55,0,0,0,0,0,0,1
1743,5189,1804703,33,20,1980,8,male,255.0,3,2,0,0,0,0,0,0,1
1744,56134,1765804,40,14,1973,8,female,747.0,101,54,154,25,148,23,6,2,1
1745,4204,1166539,35,7,1978,2,female,206.0,2,0,0,0,0,0,0,0,0
1746,35445,1596232,23,24,1990,10,female,572.0,49,24,1121,274,1121,199,0,75,0
1747,78557,1251186,63,3,1950,3,female,1071.0,245,221,20,16,10,6,10,10,1
1748,12782,1704094,17,1,1996,10,male,301.0,14,8,1,1,1,1,0,0,0
1749,80174,1663710,28,17,1985,1,female,1252.0,267,14,0,4,0,1,0,3,1
1750,93374,1364769,18,12,1995,12,male,341.0,649,372,37,45,2,9,35,36,0
1751,14303,1862143,19,4,1994,4,male,47.0,16,11,0,13,0,10,0,3,0
1752,15689,1396578,28,1,1985,8,female,211.0,18,7,0,0,0,0,0,0,0
1753,203,1809067,19,21,1994,12,male,18.0,0,0,0,0,0,0,0,0,0
1754,89305,1520230,21,24,1992,11,male,887.0,469,265,5,38,5,24,0,14,0
1755,85295,1283454,108,5,1905,7,female,877.0,344,166,3,58,3,49,0,9,1
1756,92584,1320030,19,16,1994,5,male,683.0,621,474,129,87,129,74,0,13,0
1757,14923,2178259,31,21,1982,6,male,215.0,17,10,2,30,2,23,0,7,1
1758,98540,1362239,68,29,1945,1,female,743.0,4724,1149,496,1630,424,1321,72,309,1
1759,12772,1046796,53,31,1960,12,female,315.0,14,14,1,0,1,0,0,0,0
1760,57952,1094646,25,12,1988,2,female,905.0,110,52,89,69,89,41,0,28,0
1761,5544,1685461,45,9,1968,12,male,118.0,3,2,3,0,3,0,0,0,1
1762,1757,1767978,54,16,1959,8,male,53.0,0,0,1,0,1,0,0,0,1
1763,70069,1453255,22,16,1991,12,male,745.0,174,76,457,120,59,22,398,98,1
1764,56117,1416043,46,9,1967,9,male,496.0,103,71,146,22,7,18,139,4,0
1765,73205,1957119,25,15,1988,1,female,199.0,199,101,0,3,0,2,0,1,0
1766,58761,1555343,19,18,1994,10,female,713.0,114,80,29,26,29,25,0,1,1
1767,47330,2150392,28,27,1985,2,female,356.0,76,56,198,38,0,17,198,21,1
1768,68666,1443781,16,18,1997,12,female,173.0,163,65,19,37,19,14,0,23,1
1769,42702,1916217,60,20,1953,8,male,1746.0,65,3,1,3,1,2,0,1,0
1770,41680,1321839,43,20,1970,10,male,367.0,64,48,6,62,6,52,0,10,1
1771,28221,2041084,47,5,1966,6,female,933.0,36,18,96,37,95,14,1,23,1
1772,96770,1753908,16,9,1997,8,female,497.0,1087,850,872,564,372,343,500,221,1
1773,76087,2113316,66,19,1947,3,female,1322.0,219,49,588,144,20,75,568,69,1
1774,92819,2022839,30,23,1983,2,female,732.0,591,257,440,459,316,264,124,195,1
1775,25589,1102699,20,9,1993,11,male,53.0,32,18,1,3,1,2,0,1,0
1776,75680,1057988,33,13,1980,2,female,618.0,221,61,40,24,0,4,40,20,0
1777,49448,1530204,65,23,1948,12,female,837.0,84,55,0,13,0,5,0,8,1
1778,70154,1967013,43,24,1970,6,female,760.0,174,78,2566,3252,1787,2739,779,513,1
1779,93867,1466312,113,30,1900,9,female,1562.0,705,366,664,189,132,170,532,19,0
1780,5358,1248247,62,6,1951,8,female,88.0,3,3,0,0,0,0,0,0,0
1781,86697,1925396,25,22,1988,8,female,519.0,369,221,104,78,41,25,63,53,1
1782,62414,1763018,61,4,1952,7,male,308.0,132,84,1,9,1,8,0,1,1
1783,93677,2075076,23,2,1990,6,male,549.0,656,473,227,132,227,116,0,16,1
1784,7927,1631235,65,28,1948,7,male,541.0,7,7,0,3,0,1,0,2,0
1785,19196,1099061,72,21,1941,8,male,1815.0,22,12,7,8,2,7,5,1,1
1786,39352,1146737,38,2,1975,9,male,156.0,58,31,0,0,0,0,0,0,0
1787,57781,1126145,24,4,1989,5,male,590.0,109,66,34,5,34,5,0,0,1
1788,96534,1996158,27,2,1986,2,male,429.0,1229,946,254,572,0,104,254,468,1
1789,14572,1108745,43,23,1970,7,male,446.0,16,10,0,0,0,0,0,0,0
1790,9169,1893822,60,26,1953,2,male,1476.0,8,4,4,6,0,5,4,1,0
1791,4617,1304860,27,28,1986,8,female,351.0,2,2,2,0,2,0,0,0,0
1792,71179,1828986,20,7,1993,7,male,538.0,187,93,0,13,0,13,0,0,0
1793,56242,1035898,35,15,1978,11,female,173.0,103,55,352,67,0,7,352,60,0
1794,31941,1211954,48,21,1965,10,male,521.0,42,10,11,45,11,22,0,23,0
1795,78526,1756822,25,12,1988,2,male,573.0,241,190,16,18,16,18,0,0,1
1796,4563,1323507,44,11,1969,9,male,7.0,2,2,1,0,1,0,0,0,1
1797,76428,1742271,21,2,1992,12,female,491.0,230,110,6,43,6,38,0,5,0
1798,5435,1578941,24,1,1989,1,male,55.0,3,3,1,0,1,0,0,0,1
1799,24889,1289579,25,18,1988,6,female,453.0,31,26,10,1,7,1,3,0,1
1800,89141,1272429,19,25,1994,5,female,445.0,468,81,0,0,0,0,0,0,1
1801,63437,1755671,23,1,1990,11,male,454.0,135,56,1,3,1,2,0,1,1
1802,42915,1810371,29,1,1984,2,female,318.0,65,41,10,10,8,5,2,5,0
1803,8277,1607905,19,12,1994,11,female,431.0,7,5,4,0,3,0,1,0,0
1804,15967,1633332,52,1,1961,12,male,293.0,18,8,3,0,3,0,0,0,0
1805,45553,1615516,94,7,1919,3,female,1299.0,72,25,6,8,0,1,6,7,0
1806,523,1204593,23,5,1990,9,male,389.0,0,0,0,0,0,0,0,0,0
1807,51114,1336026,50,29,1963,3,female,1293.0,86,44,121,24,87,9,34,15,0
1808,70064,2090858,36,15,1977,7,female,366.0,172,140,427,184,416,110,11,74,0
1809,67487,1569850,21,10,1992,1,male,453.0,158,85,3,7,3,5,0,2,1
1810,49964,1442611,113,14,1900,1,female,1820.0,84,40,40,2,40,2,0,0,1
1811,10529,1296604,44,13,1969,1,male,443.0,10,5,9,6,9,4,0,2,1
1812,63563,2180300,29,21,1984,4,female,665.0,137,97,6,7,6,6,0,1,0
1813,62887,1215309,54,13,1959,5,female,2245.0,134,78,61,33,61,7,0,26,0
1814,2264,2114393,22,23,1991,9,male,418.0,1,1,0,0,0,0,0,0,0
1815,98117,1216554,17,1,1996,3,male,540.0,4135,2450,14,62,0,51,14,11,0
1816,34091,1734165,19,12,1994,9,female,345.0,46,19,18,0,18,0,0,0,1
1817,73702,2069539,23,12,1990,11,male,476.0,201,127,55,85,47,34,8,51,0
1818,89485,1720400,26,1,1987,1,male,781.0,451,293,36,149,26,130,10,19,1
1819,26789,2150337,100,7,1913,2,male,923.0,34,11,0,0,0,0,0,0,1
1820,7437,1357043,23,6,1990,11,male,618.0,6,1,0,0,0,0,0,0,1
1821,96793,1219119,26,17,1987,8,male,395.0,1153,758,890,348,890,317,0,31,1
1822,6611,1775407,25,13,1988,11,male,521.0,5,2,0,0,0,0,0,0,0
1823,88438,2182816,16,22,1997,1,male,439.0,431,265,21,57,2,10,19,47,1
1824,15264,2090538,71,2,1942,9,female,922.0,17,11,17,2,0,1,17,1,0
1825,35684,1695851,50,3,1963,10,female,369.0,50,42,1,1,0,1,1,0,1
1826,72131,1485936,23,16,1990,1,female,138.0,185,153,915,866,766,518,149,348,1
1827,16363,1135035,20,15,1993,10,female,535.0,20,10,0,0,0,0,0,0,1
1828,69721,1537560,19,30,1994,4,male,1067.0,174,45,32,1,32,1,0,0,0
1829,54571,1777185,22,31,1991,8,male,266.0,98,67,2,100,2,54,0,46,1
1830,47117,1083898,65,21,1948,6,male,709.0,75,49,43,6,4,1,39,5,0
1831,53142,1179423,47,4,1966,10,female,865.0,91,50,2270,340,417,211,1853,129,1
1832,60280,1037587,16,22,1997,3,female,420.0,123,91,0,0,0,0,0,0,1
1833,79233,2113596,26,19,1987,8,male,612.0,254,148,1,1,1,1,0,0,0
1834,75328,1487763,13,27,2000,4,male,183.0,219,200,3,27,1,6,2,21,0
1835,9714,1677981,29,7,1984,9,female,582.0,10,6,0,0,0,0,0,0,1
1836,49121,1939500,18,2,1995,5,female,263.0,81,46,158,72,1,7,157,65,1
1837,52683,1935924,22,6,1991,4,male,639.0,93,42,10,42,10,38,0,4,0
1838,8103,1619452,42,2,1971,7,male,306.0,6,4,1,1,1,0,0,1,0
1839,82278,1792228,21,26,1992,5,female,281.0,289,140,2,25,2,21,0,4,1
1840,45196,1170888,26,1,1987,4,male,246.0,72,62,0,5,0,0,0,5,1
1841,9306,1674545,54,16,1959,9,female,311.0,8,7,24,0,24,0,0,0,1
1842,2890,1340096,42,14,1971,7,male,315.0,1,1,0,0,0,0,0,0,1
1843,44537,1809603,14,19,1999,3,male,182.0,69,36,4,0,4,0,0,0,1
1844,77048,1513933,13,16,2000,4,male,189.0,228,166,545,58,542,21,3,37,1
1845,88916,1042995,60,11,1953,12,female,703.0,424,262,380,27,344,7,36,20,1
1846,39085,1966302,39,10,1974,3,female,272.0,57,40,115,4,115,4,0,0,1
1847,10882,1715831,20,6,1993,6,female,42.0,11,11,0,0,0,0,0,0,1
1848,29993,1435546,33,11,1980,9,male,254.0,39,28,84,29,0,12,84,17,0
1849,71777,1813091,17,28,1996,3,male,117.0,186,167,64,14,64,9,0,5,0
1850,89031,1675994,30,17,1983,10,female,864.0,428,235,1021,594,660,292,361,302,1
1851,31096,2103256,82,7,1931,5,female,1115.0,40,20,91,87,90,84,1,3,0
1852,28077,1775099,60,12,1953,11,female,265.0,36,15,16,4,16,4,0,0,1
1853,21136,1100291,26,8,1987,2,female,109.0,25,15,254,50,163,24,91,26,1
1854,40379,1795539,25,21,1988,10,female,90.0,60,33,2,10,2,9,0,1,0
1855,54108,2156352,25,3,1988,3,female,385.0,94,51,109,64,31,25,78,39,1
1856,13180,1431293,18,3,1995,7,female,851.0,13,12,10,0,10,0,0,0,0
1857,61316,1727209,57,30,1956,12,male,457.0,126,112,1,0,0,0,1,0,0
1858,78863,1045528,39,20,1974,4,female,548.0,243,182,178,118,178,105,0,13,0
1859,76199,1293459,19,23,1994,3,female,728.0,223,138,0,2,0,1,0,1,0
1860,71302,1565340,22,23,1991,1,female,425.0,184,46,1,6,1,1,0,5,1
1861,95942,1259677,16,19,1997,10,male,207.0,945,619,2195,2249,1143,1003,1052,1246,1
1862,37677,1068916,19,14,1994,9,male,253.0,54,28,2,2,2,1,0,1,0
1863,52145,1931654,108,18,1905,12,male,2.0,89,79,231,47,0,3,231,44,1
1864,77608,1455775,29,5,1984,2,male,473.0,232,167,30,12,0,1,30,11,1
1865,41503,2071756,27,23,1986,6,male,170.0,64,62,2,12,2,8,0,4,0
1866,77527,1534346,13,4,2000,1,male,39.0,233,215,18,15,2,6,16,9,0
1867,31377,1149722,27,5,1986,2,female,608.0,42,33,0,0,0,0,0,0,1
1868,2968,2078533,47,6,1966,6,male,564.0,1,1,0,1,0,0,0,1,1
1869,64052,1834868,21,18,1992,2,male,204.0,138,56,197,59,197,38,0,21,1
1870,3211,1532781,20,31,1993,7,female,95.0,1,1,1,0,1,0,0,0,1
1871,11255,1242359,17,14,1996,8,male,173.0,11,11,4,1,0,1,4,0,1
1872,75042,1888326,24,20,1989,7,male,514.0,208,99,549,267,549,99,0,168,0
1873,23143,1264056,16,9,1997,9,male,35.0,30,26,0,2,0,0,0,2,1
1874,84439,1115757,50,4,1963,4,female,613.0,326,211,14,124,0,20,14,104,0
1875,77206,1756214,24,21,1989,1,male,448.0,231,176,0,2,0,2,0,0,1
1876,46718,1119099,18,21,1995,11,male,255.0,75,55,3,5,3,3,0,2,1
1877,94966,1453561,27,7,1986,8,male,527.0,804,719,1685,544,1456,427,229,117,0
1878,27472,1653053,46,16,1967,10,female,270.0,34,18,49,35,0,1,49,34,0
1879,41531,1621585,70,26,1943,5,female,1130.0,63,33,3,0,2,0,1,0,0
1880,65742,1977922,45,21,1968,6,male,1598.0,148,105,29,8,27,8,2,0,1
1881,24509,1227559,17,13,1996,3,male,454.0,31,17,0,1,0,1,0,0,0
1882,75793,1559659,20,31,1993,7,male,1544.0,221,54,71,54,71,33,0,21,0
1883,67910,1436613,35,11,1978,2,female,455.0,159,54,103,54,103,45,0,9,0
1884,8868,1206800,30,21,1983,9,male,498.0,8,5,0,0,0,0,0,0,0
1885,2105,1738109,18,16,1995,7,male,403.0,1,1,0,0,0,0,0,0,0
1886,24429,1174626,53,6,1960,5,male,360.0,30,14,167,28,167,16,0,12,0
1887,47396,2020414,71,22,1942,11,female,356.0,76,49,346,46,325,29,21,17,0
1888,18032,1947382,20,27,1993,8,female,267.0,21,13,3,7,3,5,0,2,0
1889,66500,1627088,16,17,1997,1,male,746.0,156,71,4,4,2,3,2,1,0
1890,53592,1627372,20,12,1993,2,male,144.0,96,87,6,62,6,56,0,6,1
1891,70336,1291107,22,6,1991,1,female,151.0,182,152,1,8,1,7,0,1,0
1892,50503,2146311,16,12,1997,1,male,230.0,87,23,1,0,1,0,0,0,0
1893,22949,1488271,53,31,1960,1,female,612.0,28,10,23,6,23,3,0,3,0
1894,67714,1853512,24,15,1989,1,male,472.0,157,119,28,1,28,1,0,0,1
1895,89310,1329665,39,21,1974,7,male,205.0,475,382,6,0,0,0,6,0,1
1896,48225,1787210,41,28,1972,5,female,211.0,78,44,1250,1457,1250,783,0,674,1
1897,43422,2099770,19,19,1994,8,male,539.0,68,43,0,10,0,1,0,9,0
1898,29043,1113454,25,1,1988,1,male,127.0,38,33,13,29,5,11,8,18,1
1899,52319,1891399,24,25,1989,10,female,472.0,91,47,0,0,0,0,0,0,0
1900,76856,2164067,63,5,1950,9,male,750.0,224,95,121,76,1,30,120,46,1
1901,33497,1628066,23,27,1990,11,male,25.0,46,41,0,10,0,5,0,5,1
1902,33672,1525399,102,12,1911,1,female,131.0,47,40,0,0,0,0,0,0,0
1903,56114,1379131,51,11,1962,8,female,1465.0,102,24,139,110,131,57,8,53,1
1904,2867,1002347,41,9,1972,3,female,153.0,1,0,0,0,0,0,0,0,1
1905,71954,2124302,23,24,1990,4,male,747.0,187,94,187,168,143,87,44,81,0
1906,61776,1761338,102,18,1911,9,female,2051.0,129,18,40,9,0,3,40,6,0
1907,62599,1242526,15,25,1998,9,male,353.0,133,71,9,14,0,1,9,13,1
1908,89600,1994538,18,8,1995,11,female,512.0,441,212,71,167,55,108,16,59,0
1909,43165,1159461,18,30,1995,3,female,242.0,65,35,60,30,60,17,0,13,1
1910,4403,2102598,56,25,1957,12,male,13.0,2,2,0,0,0,0,0,0,0
1911,56957,1896976,18,4,1995,4,male,83.0,106,98,98,7,0,0,98,7,0
1912,40982,1446726,29,6,1984,1,female,259.0,61,45,371,329,51,60,320,269,1
1913,67162,1557601,56,2,1957,9,female,174.0,156,140,451,77,1,47,450,30,0
1914,49262,1269453,58,6,1955,5,female,880.0,79,59,776,185,745,118,31,67,1
1915,51390,1519911,32,2,1981,10,male,174.0,90,75,0,1,0,0,0,1,1
1916,91478,1977491,16,23,1997,6,female,137.0,551,467,56,137,55,99,1,38,1
1917,85936,1753537,86,10,1927,6,female,553.0,342,246,382,273,0,142,382,131,1
1918,65505,2159176,43,30,1970,9,male,239.0,148,32,5,2,5,2,0,0,1
1919,80757,1367691,21,25,1992,8,female,711.0,265,148,81,84,72,81,9,3,0
1920,28469,1859036,31,21,1982,7,male,730.0,37,2,0,3,0,1,0,2,0
1921,45319,1519333,60,14,1953,10,female,1829.0,72,31,1,9,0,3,1,6,1
1922,74355,1305518,76,19,1937,6,female,816.0,205,129,4,17,2,7,2,10,1
1923,66140,1950687,45,21,1968,3,female,1417.0,145,108,360,235,252,160,108,75,0
1924,65891,1907401,25,16,1988,1,female,158.0,148,90,74,48,29,29,45,19,1
1925,55877,1975519,32,25,1981,7,male,199.0,102,83,28,90,27,52,1,38,1
1926,32695,1258388,41,26,1972,10,male,523.0,44,13,1,1,1,1,0,0,0
1927,15419,2025605,26,18,1987,8,female,278.0,17,8,59,7,30,4,29,3,1
1928,40922,1654367,45,18,1968,7,female,424.0,61,45,188,139,103,34,85,105,0
1929,58199,2002363,17,12,1996,12,male,222.0,112,88,0,10,0,4,0,6,0
1930,1713,1194160,37,8,1976,4,male,530.0,0,0,1,0,0,0,1,0,0
1931,75960,2112357,49,11,1964,9,female,2266.0,221,106,189,190,189,170,0,20,1
1932,96141,1431056,19,15,1994,3,male,679.0,1131,357,6,9,6,8,0,1,0
1933,83275,1830030,14,22,1999,5,female,189.0,309,66,2,6,2,4,0,2,1
1934,94411,1124158,20,19,1993,5,male,704.0,741,464,56,771,56,668,0,103,1
1935,77242,1516676,56,29,1957,5,male,390.0,238,54,0,0,0,0,0,0,0
1936,6684,1813812,29,22,1984,6,male,249.0,5,5,0,0,0,0,0,0,1
1937,30786,1443605,14,12,1999,3,female,258.0,40,28,13,0,13,0,0,0,1
1938,58748,1591414,62,8,1951,2,female,1213.0,114,58,27,20,27,9,0,11,1
1939,94300,2059300,18,17,1995,10,male,512.0,802,465,23,39,0,20,23,19,1
1940,66509,2048449,19,6,1994,7,male,353.0,152,118,4,1,4,0,0,1,1
1941,96748,1242403,19,9,1994,7,female,1545.0,1186,316,775,1530,396,445,379,1085,0
1942,73171,1392439,19,23,1994,8,female,657.0,198,63,0,0,0,0,0,0,1
1943,23265,1210479,26,4,1987,8,male,652.0,30,16,0,0,0,0,0,0,0
1944,19319,1967344,30,28,1983,8,female,560.0,22,11,12,1,12,1,0,0,1
1945,14801,2134597,41,22,1972,8,female,442.0,17,16,1,1,1,1,0,0,0
1946,18697,1527917,57,11,1956,6,male,602.0,23,9,0,2,0,2,0,0,1
1947,91617,1741527,24,29,1989,6,female,778.0,566,385,143,306,63,141,80,165,1
