age,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
42,male,174,34,31,2,0,2,0,0,0
43,male,137,35,28,2,0,2,0,0,0
13,male,28,34,25,2,1,2,1,0,0
18,male,171,35,15,2,1,2,1,0,0
20,male,447,34,6,2,1,2,1,0,0
22,male,209,35,26,2,1,2,1,0,0
33,male,16,34,20,2,1,2,1,0,0
34,male,113,35,29,2,1,2,1,0,0
35,male,252,34,20,2,1,2,0,0,1
37,male,193,35,24,2,1,2,1,0,0
37,male,463,34,17,2,1,2,1,0,0
71,female,538,34,23,2,1,2,1,0,0
21,male,231,35,4,2,2,2,1,0,1
28,female,121,34,15,2,2,2,2,0,0
33,male,194,34,17,2,2,2,1,0,1
34,male,572,35,11,2,2,2,2,0,0
39,male,286,34,29,2,2,2,1,0,1
16,male,3,34,14,2,5,2,2,0,3
17,female,17,35,32,2,10,2,6,0,4
18,female,403,34,20,2,3,2,3,0,0
20,female,10,35,25,2,7,2,5,0,2
20,male,81,34,27,2,10,2,1,0,9
21,female,35,35,20,2,5,2,5,0,0
23,female,169,34,12,2,8,2,6,0,2
23,male,1075,35,18,2,6,2,6,0,0
24,male,745,34,8,2,4,2,4,0,0
26,male,237,35,29,2,18,2,17,0,1
26,female,59,35,30,2,3,2,0,0,3
28,male,673,35,29,2,4,2,3,0,1
28,male,69,34,29,2,4,2,4,0,0
28,male,886,35,20,2,4,2,4,0,0
28,male,77,34,29,2,18,2,16,0,2
32,male,240,34,18,2,14,2,9,0,5
36,female,19,35,11,2,3,2,2,0,1
41,male,245,34,26,2,16,2,7,0,9
42,male,29,35,10,2,19,2,10,0,9
43,male,165,34,29,2,3,2,3,0,0
49,female,62,34,24,2,5,2,1,0,4
52,male,63,34,31,2,3,2,2,0,1
58,male,1401,35,18,2,59,2,54,0,5
58,male,843,34,20,2,4,2,4,0,0
68,male,97,34,29,2,17,2,12,0,5
71,female,665,35,18,2,7,2,0,0,7
74,male,119,35,30,2,8,2,1,0,7
13,male,161,35,10,3,0,0,0,3,0
15,male,592,34,27,3,0,0,0,3,0
75,female,189,34,26,3,0,0,0,3,0
103,female,940,35,18,3,0,0,0,3,0
44,male,485,34,25,3,1,0,0,3,1
57,male,1459,34,13,3,1,0,1,3,0
65,male,1569,34,13,3,1,0,0,3,1
103,female,1370,35,10,3,1,0,0,3,1
63,female,1557,35,5,3,3,0,1,3,2
18,female,474,35,24,3,33,0,10,3,23
27,male,128,35,29,3,20,0,10,3,10
57,male,130,34,21,3,26,0,23,3,3
85,female,617,34,22,3,17,0,1,3,16
21,female,461,34,29,3,0,1,0,2,0
49,male,816,35,11,3,1,2,1,1,0
23,male,699,34,25,3,2,2,1,1,1
18,male,146,35,30,3,24,1,14,2,10
25,female,591,35,26,3,5,2,2,1,3
40,male,1379,34,20,3,10,1,5,2,5
58,male,1184,35,23,3,5,1,5,2,0
19,male,61,34,29,3,0,3,0,0,0
21,male,265,35,34,3,0,3,0,0,0
25,male,75,35,31,3,0,3,0,0,0
35,male,221,34,27,3,0,3,0,0,0
40,male,131,35,30,3,0,3,0,0,0
46,male,101,34,5,3,0,3,0,0,0
20,male,326,34,15,3,1,3,0,0,1
21,male,94,34,27,3,1,3,1,0,0
42,male,155,34,16,3,1,3,0,0,1
43,male,674,34,18,3,1,3,1,0,0
16,male,322,34,23,3,2,3,2,0,0
16,male,339,34,25,3,4,3,3,0,1
21,male,150,34,30,3,2,3,1,0,1
22,female,323,35,33,3,2,3,1,0,1
24,male,265,35,27,3,2,3,2,0,0
59,male,1071,34,17,3,2,3,2,0,0
17,female,50,35,23,3,6,3,2,0,4
23,female,358,35,14,3,6,3,4,0,2
29,female,554,35,14,3,5,3,3,0,2
30,female,354,35,23,3,50,3,43,0,7
61,male,1232,35,13,3,15,3,9,0,6
65,male,962,34,20,3,7,3,7,0,0
67,male,897,35,8,3,5,3,3,0,2
80,female,1023,35,13,3,5,3,3,0,2
21,male,601,35,21,4,0,0,0,4,0
58,male,257,34,24,4,0,0,0,4,0
25,male,305,35,32,4,1,0,1,4,0
60,female,1249,34,14,4,1,0,0,4,1
61,female,472,34,28,4,2,0,1,4,1
61,female,623,35,31,4,2,0,0,4,2
66,female,1199,34,17,4,1,0,0,4,1
108,male,106,34,25,4,2,0,1,4,1
14,male,339,35,26,4,3,0,3,4,0
16,male,20,35,24,4,13,0,5,4,8
26,female,442,35,17,4,17,0,6,4,11
29,female,160,35,19,4,12,0,3,4,9
52,male,339,35,30,4,22,0,7,4,15
71,female,13,34,32,4,7,0,5,4,2
80,female,884,35,20,4,26,0,14,4,12
25,male,422,35,11,4,0,1,0,3,0
64,female,1687,34,3,4,1,1,1,3,0
18,male,540,34,23,4,0,3,0,1,0
66,female,265,34,18,4,1,3,0,1,1
15,female,190,35,23,4,0,4,0,0,0
19,female,265,34,29,4,0,4,0,0,0
47,male,208,35,31,4,0,4,0,0,0
14,male,140,34,20,4,1,4,1,0,0
16,male,19,35,24,4,1,4,1,0,0
19,male,315,34,16,4,2,4,0,0,2
25,male,222,35,29,4,1,4,1,0,0
44,male,626,34,21,4,2,4,1,0,1
56,male,731,35,31,4,2,4,0,0,2
20,male,209,35,22,4,4,4,1,0,3
54,male,2261,35,18,4,4,4,4,0,0
15,male,79,34,25,4,20,4,13,0,7
16,female,433,34,17,4,11,4,10,0,1
29,male,24,34,24,4,11,4,4,0,7
41,male,456,34,14,4,6,4,4,0,2
64,female,92,34,32,4,8,4,4,0,4
75,female,30,34,21,4,25,4,18,0,7
23,male,496,35,27,5,0,0,0,5,0
31,male,832,34,21,5,2,0,1,5,1
63,female,194,34,25,5,2,0,1,5,1
67,male,1503,35,17,5,2,0,1,5,1
19,female,155,35,25,5,18,0,2,5,16
24,male,414,35,24,5,20,0,5,5,15
23,male,86,35,19,5,11,0,0,5,11
44,female,486,34,11,5,11,0,4,5,7
56,female,151,35,23,5,10,0,2,5,8
62,male,1306,34,9,5,9,0,1,5,8
69,female,1426,34,16,5,9,0,2,5,7
74,female,1338,34,24,5,14,0,8,5,6
24,male,507,34,13,5,6,2,0,3,6
38,male,420,35,30,5,26,2,3,3,23
70,female,765,35,29,5,8,2,7,3,1
48,male,62,35,23,5,1,4,1,1,0
15,male,39,35,21,5,4,4,1,1,3
57,female,1347,34,21,5,7,4,6,1,1
25,male,173,34,22,5,0,5,0,0,0
26,male,170,34,33,5,0,5,0,0,0
34,female,321,34,5,5,0,5,0,0,0
41,male,294,34,27,5,0,5,0,0,0
15,male,577,35,20,5,2,5,2,0,0
26,male,436,35,15,5,2,5,2,0,0
30,female,706,35,18,5,1,5,1,0,0
54,male,768,35,22,5,3,5,3,0,0
61,female,214,34,20,5,2,5,2,0,0
26,male,114,35,26,5,6,5,6,0,0
49,male,209,34,15,5,5,5,1,0,4
22,female,41,35,28,5,12,5,11,0,1
32,male,382,35,11,5,24,5,14,0,10
64,female,848,34,15,5,11,5,11,0,0
23,male,164,35,27,6,0,0,0,6,0
55,male,503,35,8,6,0,0,0,6,0
56,female,375,34,29,6,2,0,0,6,2
61,female,231,34,21,6,2,0,1,6,1
70,male,1269,34,18,6,1,0,0,6,1
62,female,746,35,9,6,6,0,1,6,5
66,female,1280,34,13,6,4,0,0,6,4
60,female,121,34,15,6,18,0,7,6,11
62,male,656,35,25,6,9,0,5,6,4
66,female,416,35,17,6,9,0,3,6,6
109,male,1666,35,16,6,23,1,8,5,15
51,female,436,35,22,6,3,4,3,2,0
20,male,486,35,18,6,7,5,3,1,4
16,male,46,34,29,6,10,5,7,1,3
22,male,387,35,22,6,0,6,0,0,0
27,male,446,35,32,6,0,6,0,0,0
38,male,221,34,25,6,0,6,0,0,0
39,male,51,34,34,6,0,6,0,0,0
22,male,138,34,28,6,2,6,1,0,1
31,female,380,34,19,6,3,6,1,0,2
35,male,22,35,30,6,1,6,1,0,0
40,male,880,34,13,6,2,6,0,0,2
50,male,218,35,22,6,3,6,2,0,1
23,female,63,35,18,6,6,6,6,0,0
27,male,18,34,26,6,4,6,1,0,3
25,male,162,35,24,6,18,6,13,0,5
36,female,30,34,20,6,61,6,57,0,4
84,female,1713,35,21,6,9,6,4,0,5
13,male,103,35,18,7,1,0,0,7,1
18,male,106,35,10,7,0,1,0,6,0
27,male,440,34,26,7,0,0,0,7,0
27,female,374,35,28,7,3,0,0,7,3
86,female,228,34,32,7,2,0,1,7,1
26,female,961,35,20,7,6,0,3,7,3
16,male,584,35,16,7,39,0,12,7,27
36,male,519,35,34,7,23,0,8,7,15
51,male,378,34,12,7,15,0,2,7,13
19,male,45,35,28,7,1,2,1,5,0
51,female,306,34,30,7,1,4,1,3,0
56,male,452,35,32,7,3,2,2,5,1
57,male,1581,35,14,7,5,5,3,2,2
41,male,180,35,29,7,20,4,15,3,5
52,male,2052,34,20,7,12,5,1,2,11
26,male,147,35,23,7,3,6,0,1,3
17,male,24,34,33,7,1,7,0,0,1
25,male,213,35,14,7,1,7,1,0,0
26,male,338,34,26,7,0,7,0,0,0
26,male,432,35,35,7,1,7,1,0,0
42,male,492,35,10,7,0,7,0,0,0
48,female,187,35,19,7,0,7,0,0,0
51,male,659,34,19,7,1,7,1,0,0
68,male,98,34,29,7,0,7,0,0,0
25,female,407,34,32,7,3,7,3,0,0
43,female,417,34,12,7,2,7,0,0,2
51,female,292,34,22,7,2,7,0,0,2
53,female,280,34,18,7,3,7,2,0,1
61,male,123,35,30,7,2,7,2,0,0
24,male,232,35,16,7,7,7,6,0,1
25,male,67,35,11,7,7,7,7,0,0
31,male,531,34,23,7,7,7,2,0,5
16,male,756,35,21,7,13,7,7,0,6
25,female,167,34,21,7,24,7,14,0,10
56,male,1019,34,22,7,13,7,11,0,2
67,female,108,34,28,7,27,7,26,0,1
62,female,1178,34,13,8,0,0,0,8,0
29,male,417,35,17,8,2,0,1,8,1
40,male,1002,34,23,8,4,0,4,8,0
53,male,1203,35,11,8,5,0,2,8,3
79,male,543,34,21,8,6,0,1,8,5
31,female,466,35,23,8,40,0,4,8,36
65,male,269,35,21,8,15,0,3,8,12
74,female,364,35,25,8,24,0,12,8,12
18,male,3,35,35,8,1,3,1,5,0
34,male,399,35,22,8,1,3,1,5,0
65,male,1391,34,6,8,3,7,2,1,1
19,male,27,35,32,8,0,8,0,0,0
25,female,203,34,34,8,1,8,0,0,1
35,male,325,35,16,8,0,8,0,0,0
23,male,511,34,19,8,2,8,2,0,0
14,male,673,35,16,8,10,8,4,0,6
26,male,24,34,7,8,7,8,5,0,2
38,male,518,34,21,8,6,8,6,0,0
51,male,363,34,21,8,9,8,7,0,2
27,male,156,34,10,8,21,8,21,0,0
48,male,582,35,21,8,185,8,113,0,72
55,female,217,34,14,9,0,0,0,9,0
29,male,809,35,25,9,2,0,0,9,2
51,female,339,35,30,9,2,0,2,9,0
68,female,1213,35,15,9,4,0,4,9,0
76,female,1366,35,13,9,3,0,0,9,3
93,female,1636,35,18,9,2,0,0,9,2
43,male,152,35,19,9,10,1,3,8,7
49,female,165,34,24,9,17,0,14,9,3
55,female,874,34,28,9,14,0,10,9,4
55,female,486,34,24,9,19,0,0,9,19
81,female,1561,34,6,9,32,0,23,9,9
18,male,290,34,7,9,0,9,0,0,0
28,female,348,35,28,9,1,9,0,0,1
30,male,1418,35,10,9,0,9,0,0,0
70,female,1395,35,10,9,0,9,0,0,0
13,male,30,34,13,9,2,9,1,0,1
30,male,183,34,24,9,2,9,2,0,0
104,female,13,35,15,9,2,9,2,0,0
20,male,19,35,32,9,10,9,7,0,3
39,female,477,34,21,9,10,9,9,0,1
19,female,48,35,9,9,32,9,16,0,16
29,female,157,35,21,9,16,9,15,0,1
36,female,702,35,14,9,62,9,36,0,26
37,female,204,34,29,9,17,9,12,0,5
43,male,528,35,26,9,43,9,22,0,21
72,female,751,35,12,10,0,0,0,10,0
44,male,566,34,16,10,2,0,0,10,2
57,male,1823,34,7,10,19,0,2,10,17
60,female,668,34,13,10,132,1,52,9,80
66,female,1258,34,14,10,24,6,18,4,6
66,male,1639,35,11,10,5,8,2,2,3
19,female,174,35,28,10,0,10,0,0,0
23,male,219,34,32,10,0,10,0,0,0
35,female,310,35,28,10,3,10,3,0,0
36,male,259,35,24,10,6,10,5,0,1
48,male,716,34,10,10,6,10,6,0,0
38,female,415,35,17,10,8,10,4,0,4
43,female,122,35,19,10,13,10,12,0,1
50,male,337,35,10,10,89,10,81,0,8
30,male,612,34,31,11,1,2,0,9,1
27,male,289,35,19,11,4,0,1,11,3
77,female,22,34,22,11,20,0,4,11,16
78,male,392,35,17,11,25,0,8,11,17
22,male,163,34,31,11,0,7,0,4,0
26,male,345,35,32,11,3,7,3,4,0
63,female,1359,35,6,11,24,4,9,7,15
24,male,376,34,9,11,1,11,0,0,1
26,male,72,35,34,11,0,11,0,0,0
35,male,475,34,20,11,0,11,0,0,0
29,female,258,34,7,11,3,11,3,0,0
50,male,294,35,27,11,4,11,4,0,0
52,female,47,35,9,11,3,11,3,0,0
66,female,230,35,13,11,5,11,3,0,2
29,male,216,35,13,11,7,11,7,0,0
37,male,389,34,17,11,14,11,11,0,3
46,male,242,34,24,11,11,11,6,0,5
51,female,174,34,30,11,15,11,13,0,2
54,female,452,35,19,11,8,11,2,0,6
54,male,526,34,14,11,7,11,7,0,0
65,male,900,34,18,11,12,11,6,0,6
26,male,441,35,20,11,22,11,16,0,6
23,male,532,34,6,12,0,0,0,12,0
38,male,661,34,15,12,1,0,1,12,0
108,male,19,34,26,12,3,0,3,12,0
51,female,27,35,28,12,15,0,7,12,8
77,male,1317,34,14,12,12,0,3,12,9
62,male,158,34,14,12,38,0,24,12,14
58,female,297,34,26,12,3,3,1,9,2
22,male,164,35,26,12,0,12,0,0,0
25,male,46,34,32,12,5,12,3,0,2
100,male,887,34,16,12,3,12,3,0,0
25,male,549,35,22,12,16,12,12,0,4
42,male,152,34,19,12,15,12,11,0,4
49,male,181,34,20,12,8,12,8,0,0
19,male,419,34,29,13,0,0,0,13,0
53,male,655,34,13,13,6,2,1,11,5
43,male,92,34,31,13,9,0,4,13,5
59,female,629,34,24,13,13,0,0,13,13
93,female,1703,35,18,13,34,0,17,13,17
28,male,539,35,23,13,0,8,0,5,0
17,male,40,35,21,13,22,12,8,1,14
51,female,14,35,34,13,15,13,15,0,0
22,male,50,35,25,13,45,13,42,0,3
24,female,22,34,15,13,22,13,13,0,9
27,male,641,35,18,14,86,5,53,9,33
19,male,101,34,34,14,0,14,0,0,0
27,male,67,34,13,14,0,14,0,0,0
37,female,126,35,28,14,4,14,1,0,3
31,female,165,35,14,14,17,14,9,0,8
25,female,46,35,33,14,55,14,51,0,4
20,male,262,35,15,15,7,0,1,15,6
56,female,362,35,20,15,9,0,0,15,9
21,female,322,35,13,15,32,0,4,15,28
24,male,685,34,21,15,13,9,12,6,1
27,male,150,35,33,15,0,15,0,0,0
28,male,98,34,33,15,2,15,2,0,0
18,male,84,34,26,15,8,15,7,0,1
26,male,176,35,33,15,6,15,6,0,0
22,female,294,34,18,15,20,15,15,0,5
61,female,126,34,25,15,41,15,28,0,13
77,male,1691,34,14,16,2,0,2,16,0
104,female,1205,35,28,16,1,0,0,16,1
58,male,287,35,29,16,4,0,1,16,3
69,female,421,34,22,16,4,0,0,16,4
54,female,277,34,25,16,23,0,13,16,10
27,female,529,35,20,16,27,1,18,15,9
73,male,980,34,16,16,3,10,1,6,2
25,male,63,35,20,16,0,16,0,0,0
60,male,1403,35,10,16,1,16,0,0,1
69,female,1236,34,18,17,2,15,2,2,0
13,female,244,35,23,17,1,17,0,0,1
31,male,813,35,12,17,0,17,0,0,0
55,male,350,34,30,17,0,17,0,0,0
79,male,1785,34,15,17,0,17,0,0,0
32,female,541,34,16,17,10,17,7,0,3
56,female,720,35,15,17,8,17,5,0,3
85,female,137,35,25,17,35,17,22,0,13
28,female,120,34,27,18,1,0,0,18,1
39,female,425,35,17,18,4,0,0,18,4
70,female,1590,35,23,18,13,0,8,18,5
18,female,82,35,27,18,2,18,2,0,0
24,female,66,34,30,18,1,18,1,0,0
63,male,135,35,20,18,6,18,2,0,4
24,female,175,34,20,18,22,18,12,0,10
28,female,622,35,22,18,26,18,17,0,9
48,male,33,34,32,18,13,18,13,0,0
66,male,1400,35,11,18,22,18,20,0,2
94,male,66,35,23,18,25,18,24,0,1
51,male,242,34,27,18,33,18,14,0,19
35,male,414,35,25,19,4,0,1,19,3
74,male,63,34,22,19,8,0,7,19,1
20,female,397,35,19,19,13,0,3,19,10
39,male,485,35,22,19,5,8,2,11,3
19,male,162,34,28,19,5,16,5,3,0
34,female,771,35,20,19,3,19,2,0,1
24,male,387,35,19,19,24,19,20,0,4
35,male,513,34,11,19,12,19,12,0,0
22,male,72,34,9,20,0,2,0,18,0
84,female,620,34,20,20,4,0,2,20,2
24,male,550,34,28,20,52,0,8,20,44
54,male,607,35,26,20,46,0,14,20,32
56,female,1343,35,13,20,57,0,4,20,53
40,female,473,35,15,20,0,20,0,0,0
30,female,301,35,18,20,10,20,8,0,2
52,female,319,34,23,20,15,20,3,0,12
18,male,10,34,26,20,35,20,35,0,0
55,female,1272,35,15,20,59,20,52,0,7
66,female,1062,34,8,21,24,0,3,21,21
19,male,550,35,12,21,4,6,2,15,2
40,male,170,34,29,21,3,21,0,0,3
54,female,264,34,27,21,1,21,0,0,1
30,male,822,35,10,21,61,21,60,0,1
38,female,584,34,18,21,58,21,58,0,0
61,male,896,35,17,22,6,17,2,5,4
50,female,296,34,9,22,2,22,0,0,2
34,male,248,34,26,23,0,0,0,23,0
67,male,1898,34,4,23,0,0,0,23,0
32,male,110,34,30,23,1,23,1,0,0
42,male,428,35,18,23,1,23,1,0,0
68,male,840,35,18,23,0,23,0,0,0
21,female,299,34,8,23,16,23,15,0,1
60,female,292,35,24,24,6,0,0,24,6
36,male,224,35,29,24,9,11,9,13,0
54,female,544,34,21,24,3,19,2,5,1
23,female,162,35,23,24,21,24,20,0,1
35,male,416,34,13,24,19,24,15,0,4
61,male,1402,34,19,24,40,24,26,0,14
24,male,262,34,24,25,153,20,92,5,61
45,male,643,35,21,25,9,25,4,0,5
55,female,512,35,28,25,9,25,7,0,2
23,male,135,35,24,25,17,25,16,0,1
64,male,930,35,20,26,0,0,0,26,0
27,female,306,35,15,26,11,0,1,26,10
74,female,1047,34,28,26,8,0,2,26,6
52,male,1658,34,17,26,89,0,78,26,11
31,male,294,34,24,26,71,23,37,3,34
14,male,197,35,31,26,12,26,12,0,0
58,male,671,34,24,27,3,27,3,0,0
49,female,889,34,13,27,12,27,12,0,0
54,female,95,35,25,27,5,27,3,0,2
13,female,98,34,28,27,39,27,21,0,18
64,male,1753,35,17,27,60,27,43,0,17
53,male,38,35,21,28,22,0,3,28,19
63,female,1845,34,14,28,43,1,26,27,17
24,male,257,35,22,28,42,23,23,5,19
66,female,2292,34,11,29,11,0,6,29,5
54,male,1402,34,14,29,19,0,1,29,18
56,female,64,34,24,29,28,1,10,28,18
61,male,156,34,14,29,42,0,12,29,30
61,male,1364,35,30,29,62,3,50,26,12
70,female,508,34,26,29,31,22,20,7,11
49,female,307,35,31,29,18,29,11,0,7
50,male,1057,35,10,29,55,29,41,0,14
68,male,618,34,30,31,0,1,0,30,0
24,male,391,34,27,31,8,0,2,31,6
28,male,126,35,31,31,8,3,0,28,8
57,female,329,34,29,31,8,0,0,31,8
15,male,224,35,20,31,25,20,20,11,5
22,male,197,34,26,31,2,29,2,2,0
27,male,627,35,11,30,13,30,13,0,0
39,female,497,35,28,30,14,30,13,0,1
51,male,175,35,32,31,6,31,5,0,1
21,male,25,35,24,30,30,30,29,0,1
50,female,768,34,12,31,26,31,16,0,10
33,female,502,34,22,31,47,31,10,0,37
63,male,1119,34,17,32,5,0,3,32,2
60,male,635,35,16,32,9,0,4,32,5
77,male,19,34,27,32,1,20,0,12,1
28,male,290,35,29,32,34,29,18,3,16
41,female,426,34,14,33,10,0,3,33,7
25,male,343,35,14,33,2,33,2,0,0
19,male,293,34,24,33,9,33,7,0,2
31,male,454,34,19,33,11,33,4,0,7
61,male,415,34,27,34,15,4,11,30,4
55,male,75,34,27,34,0,34,0,0,0
63,female,1245,34,17,34,3,34,3,0,0
27,male,23,34,27,34,13,34,11,0,2
56,female,843,34,28,35,5,0,1,35,4
67,male,202,35,14,36,34,0,18,36,16
33,female,248,34,30,36,8,15,3,21,5
22,male,429,35,19,35,34,16,16,19,18
30,male,509,35,30,35,25,25,17,10,8
20,female,173,35,27,35,7,35,2,0,5
39,male,30,34,28,35,8,35,6,0,2
21,male,449,35,28,37,13,0,5,37,8
61,male,196,34,28,37,22,0,3,37,19
59,female,387,35,25,37,25,37,16,0,9
22,female,556,34,21,39,3,3,1,36,2
23,male,253,35,25,39,14,0,11,39,3
27,male,835,35,27,39,77,15,21,24,56
25,male,267,34,19,39,4,39,2,0,2
49,female,672,35,5,39,5,39,5,0,0
30,male,135,34,28,38,8,38,7,0,1
33,female,627,34,12,39,26,39,25,0,1
70,female,904,35,17,40,27,3,18,37,9
33,male,562,35,27,40,1,40,1,0,0
35,male,949,35,12,40,22,40,17,0,5
18,male,21,35,11,40,49,40,47,0,2
39,female,129,34,26,40,37,40,23,0,14
35,female,486,35,9,41,19,1,7,40,12
70,female,905,34,21,42,24,0,11,42,13
35,female,80,34,34,41,39,25,21,16,18
55,female,325,35,30,41,9,39,8,2,1
32,female,763,35,31,42,39,33,31,9,8
50,female,461,35,16,42,93,35,68,7,25
16,male,47,35,31,41,15,41,15,0,0
28,male,45,34,23,42,8,42,8,0,0
47,male,471,35,21,41,11,41,10,0,1
52,female,208,34,25,42,7,42,7,0,0
35,male,567,34,14,41,40,41,36,0,4
44,male,288,34,16,41,42,41,15,0,27
52,female,23,35,22,41,43,41,38,0,5
57,female,806,35,14,42,75,42,33,0,42
27,male,186,34,22,43,0,0,0,43,0
79,male,1767,35,17,43,1,0,1,43,0
73,female,999,34,20,43,19,42,5,1,14
108,male,140,35,21,43,127,34,47,9,80
31,male,553,35,29,44,6,44,6,0,0
23,female,363,34,10,43,18,43,14,0,4
44,female,446,34,22,44,25,44,24,0,1
30,male,114,34,21,44,40,44,33,0,7
23,male,184,34,27,43,71,43,61,0,10
28,female,339,34,29,45,9,1,0,44,9
21,male,236,34,26,45,82,25,45,20,37
67,female,1254,35,32,46,2,0,0,46,2
63,male,323,34,30,46,48,0,12,46,36
76,male,1297,35,8,46,1,35,1,11,0
100,female,940,35,13,46,6,46,4,0,2
26,female,273,35,18,47,36,47,16,0,20
61,male,613,35,16,48,0,1,0,47,0
57,female,341,34,17,48,21,0,15,48,6
46,female,270,34,18,49,35,0,1,49,34
62,male,817,34,25,49,61,0,26,49,35
66,female,89,34,14,49,2,49,1,0,1
35,male,532,35,22,48,31,48,13,0,18
40,male,311,35,26,48,80,48,68,0,12
88,female,158,34,27,50,14,0,10,50,4
68,male,279,34,14,50,8,50,7,0,1
14,female,61,34,13,51,19,51,8,0,11
60,male,395,34,17,51,9,51,7,0,2
68,male,1477,34,8,51,18,51,17,0,1
68,male,546,34,27,52,30,0,18,52,12
46,male,619,34,26,52,66,0,5,52,61
26,male,253,35,23,53,27,53,14,0,13
55,NA,2145,35,13,52,28,52,9,0,19
28,male,779,34,23,53,52,53,45,0,7
39,male,394,34,15,52,39,52,21,0,18
61,male,16,35,35,54,22,0,9,54,13
67,female,782,35,21,54,11,2,9,52,2
23,male,418,35,31,54,24,53,19,1,5
45,male,543,34,22,55,12,51,12,4,0
54,female,94,34,28,54,10,42,6,12,4
33,female,384,35,27,54,4,54,4,0,0
34,male,95,34,24,55,26,55,21,0,5
20,male,28,34,15,54,58,54,23,0,35
39,female,380,35,26,57,25,1,2,56,23
69,female,479,35,21,57,35,1,1,56,34
29,male,439,35,16,57,39,34,37,23,2
35,female,386,34,24,58,0,58,0,0,0
39,female,942,34,20,58,22,58,16,0,6
21,male,799,34,24,59,9,1,1,58,8
29,male,381,34,25,59,106,8,18,51,88
18,male,170,34,29,60,13,60,13,0,0
31,male,369,34,23,63,10,0,0,63,10
74,female,559,35,27,61,32,0,24,61,8
61,female,712,35,29,62,55,2,28,60,27
23,female,114,35,23,62,30,21,19,41,11
20,female,141,34,16,63,34,63,29,0,5
25,female,176,35,20,63,43,63,33,0,10
14,female,106,34,24,64,0,64,0,0,0
49,female,84,34,27,66,64,33,51,33,13
31,female,504,35,24,67,7,50,6,17,1
29,female,202,35,23,67,35,56,12,11,23
30,female,168,34,25,68,0,68,0,0,0
33,female,571,35,26,68,8,68,8,0,0
40,female,61,35,21,66,26,66,17,0,9
69,female,209,34,9,68,52,68,48,0,4
58,male,1519,34,11,69,2,0,0,69,2
59,male,626,34,26,71,31,0,2,71,29
45,female,311,34,15,69,168,0,35,69,133
33,female,63,35,24,69,11,68,7,1,4
22,female,238,35,7,69,41,69,35,0,6
25,female,505,35,22,70,69,70,51,0,18
23,female,195,35,35,73,82,4,35,69,47
45,male,700,34,0,73,4,73,3,0,1
53,male,381,34,11,73,1,73,1,0,0
38,female,300,34,16,72,88,72,54,0,34
23,male,414,34,26,77,23,0,10,77,13
50,female,222,34,14,75,39,0,19,75,20
64,female,1028,34,16,75,31,59,21,16,10
43,male,746,35,16,75,10,75,6,0,4
61,female,730,34,10,75,10,75,10,0,0
33,female,393,34,17,77,29,77,11,0,18
67,female,1028,34,13,79,22,0,13,79,9
25,female,496,35,22,79,155,17,73,62,82
28,male,382,34,19,80,70,71,50,9,20
68,female,23,34,19,79,17,79,16,0,1
75,female,1142,34,18,84,12,0,4,84,8
50,female,1046,34,24,81,13,80,5,1,8
18,male,307,35,29,83,26,83,26,0,0
53,female,445,34,24,86,32,0,4,86,28
64,female,89,34,12,85,49,29,31,56,18
24,female,161,34,31,86,51,86,39,0,12
33,female,856,34,15,86,98,86,45,0,53
29,female,641,34,29,91,92,10,32,81,60
29,male,34,35,34,90,8,90,8,0,0
44,female,869,35,18,88,4,88,4,0,0
47,female,416,35,26,92,26,5,17,87,9
67,female,1703,34,23,95,25,92,14,3,11
60,female,1340,35,31,95,34,95,34,0,0
52,female,224,35,26,94,85,94,75,0,10
31,female,280,34,33,99,54,0,12,99,42
70,female,1215,34,16,97,81,82,55,15,26
61,female,688,34,22,96,32,96,20,0,12
53,male,439,35,8,103,71,13,64,90,7
36,female,629,34,25,104,56,36,31,68,25
61,female,105,34,27,101,16,101,16,0,0
64,female,246,35,21,100,7,100,7,0,0
27,male,820,34,13,101,22,101,20,0,2
22,male,295,35,18,102,82,102,70,0,12
53,male,434,35,25,109,66,34,42,75,24
19,male,1078,35,18,105,11,82,3,23,8
27,male,195,34,26,106,15,106,2,0,13
29,male,762,35,13,109,0,109,0,0,0
56,female,626,35,22,109,2,109,2,0,0
69,female,809,34,19,105,8,105,6,0,2
41,male,186,35,28,109,31,109,13,0,18
55,female,614,34,18,108,74,108,52,0,22
68,female,1972,34,12,110,36,98,23,12,13
51,male,808,34,17,110,40,110,32,0,8
48,female,415,35,22,110,95,110,43,0,52
59,female,1752,35,6,114,87,0,49,114,38
66,female,99,35,29,118,7,93,1,25,6
24,female,212,34,13,117,1,117,1,0,0
28,male,48,34,24,118,14,118,9,0,5
62,female,93,35,26,117,21,117,14,0,7
45,female,245,34,19,115,82,115,50,0,32
45,female,309,34,27,120,16,0,8,120,8
59,female,201,34,16,120,32,10,27,110,5
27,female,564,34,28,122,112,105,48,17,64
21,female,351,35,21,120,85,120,40,0,45
62,female,354,35,19,128,18,128,4,0,14
47,female,403,34,20,126,72,126,55,0,17
53,male,292,34,26,132,2,0,0,132,2
46,male,342,34,25,136,24,0,18,136,6
66,female,661,34,26,135,291,0,70,135,221
33,female,689,35,8,131,35,72,27,59,8
41,male,50,35,31,132,16,132,8,0,8
51,male,420,35,6,136,48,136,45,0,3
