,index,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
1439,66248,1585654,14,13,1999,3,male,236.0,155,118,0,0,0,0,0,0
1440,25604,1144391,42,30,1971,10,male,856.0,33,9,1,2,1,0,0,2
1441,82427,1137639,103,5,1910,12,female,1218.0,299,56,11,117,11,101,0,16
1442,36648,2120853,64,27,1949,11,male,1673.0,53,28,0,3,0,0,0,3
1443,23084,2157339,36,18,1977,1,female,295.0,28,23,136,22,77,11,59,11
1444,80195,2025640,65,31,1948,7,male,1204.0,269,121,0,3,0,1,0,2
1445,38035,1465545,31,4,1982,11,male,303.0,54,14,30,28,30,19,0,9
1446,30014,1138931,31,25,1982,7,female,148.0,39,28,109,129,103,61,6,68
1447,95897,1828611,15,18,1998,11,female,237.0,914,510,1438,2274,891,1445,547,829
1448,66139,2082026,14,18,1999,10,female,365.0,146,90,349,268,22,106,327,162
1449,45694,1308507,27,28,1986,9,male,455.0,71,54,13,16,8,14,5,2
1450,6596,1584697,22,20,1991,8,male,154.0,5,4,0,0,0,0,0,0
1451,18351,1905939,50,3,1963,11,male,408.0,21,17,242,51,242,29,0,22
1452,75396,1506037,22,20,1991,10,female,344.0,220,68,6,1,6,1,0,0
1453,71775,1528313,19,1,1994,5,female,314.0,185,145,64,7,64,7,0,0
1454,81709,1661186,21,3,1992,3,male,462.0,281,215,88,34,87,18,1,16
1455,75320,1330687,53,28,1960,7,male,287.0,217,186,3,0,0,0,3,0
1456,90986,1510361,22,10,1991,4,female,82.0,478,369,1263,798,1195,485,68,313
1457,85954,1955480,34,7,1979,5,female,342.0,355,97,448,786,428,646,20,140
1458,65304,1327267,108,15,1905,4,male,1084.0,146,115,0,8,0,6,0,2
1459,79545,1414834,25,24,1988,1,female,202.0,257,181,27,54,11,38,16,16
1460,43967,1270855,58,2,1955,8,female,1318.0,67,25,40,23,17,1,23,22
1461,84419,1697205,18,6,1995,1,male,337.0,337,258,12,7,12,1,0,6
1462,15430,1933920,54,2,1959,12,female,764.0,16,7,67,208,44,135,23,73
1463,48355,1597830,34,7,1979,11,female,388.0,79,56,0,6,0,4,0,2
1464,70189,2012790,20,26,1993,12,male,415.0,178,146,0,0,0,0,0,0
1465,90476,1047262,20,7,1993,8,male,655.0,504,449,47,137,41,126,6,11
1466,5494,1860794,21,3,1992,1,male,176.0,3,2,2,0,2,0,0,0
1467,75883,1616727,30,28,1983,7,female,937.0,221,128,121,369,14,186,107,183
1468,60163,2064591,69,3,1944,8,male,1686.0,119,28,344,99,55,48,289,51
1469,56907,2113869,18,29,1995,10,male,355.0,106,61,61,16,0,3,61,13
1470,51926,1296628,74,22,1939,6,male,1753.0,89,86,43,64,4,42,39,22
1471,94322,1709102,18,24,1995,9,female,278.0,742,423,29,79,29,72,0,7
1472,16174,1122190,74,29,1939,3,female,2125.0,18,12,33,1,33,1,0,0
1473,58166,1058547,30,20,1983,4,female,362.0,108,46,1106,339,1106,329,0,10
1474,64094,1256604,55,30,1958,9,female,294.0,136,66,281,450,281,220,0,230
1475,79269,2016505,17,23,1996,8,male,215.0,260,240,2,11,2,8,0,3
1476,1272,1887225,38,14,1975,9,male,188.0,0,0,0,0,0,0,0,0
1477,75578,1190480,33,1,1980,1,male,266.0,216,47,21,45,21,12,0,33
1478,59477,2143417,26,27,1987,11,male,320.0,116,98,2,66,2,47,0,19
1479,66302,1199654,23,13,1990,6,male,570.0,153,106,0,0,0,0,0,0
1480,61414,1798504,50,22,1963,8,male,1343.0,127,78,2,45,2,23,0,22
1481,37826,1903145,64,26,1949,10,male,318.0,54,45,8,5,6,2,2,3
1482,93672,1154280,24,17,1989,3,female,596.0,656,502,224,197,187,86,37,111
1483,55998,1234131,60,13,1953,1,female,1314.0,102,40,64,19,17,3,47,16
1484,94210,1789989,21,5,1992,11,male,426.0,803,730,8,4,0,3,8,1
1485,41438,1927894,49,1,1964,4,male,738.0,62,58,1,2,1,2,0,0
1486,93001,1967803,25,21,1988,9,male,577.0,624,459,1438,1344,797,776,641,568
1487,93200,1350290,19,1,1994,1,female,376.0,691,302,4,250,4,100,0,150
1488,35463,2000099,16,29,1997,12,male,357.0,50,31,0,0,0,0,0,0
1489,18285,1451668,33,18,1980,10,female,442.0,21,16,53,22,53,22,0,0
1490,10061,1571168,30,24,1983,11,male,460.0,9,4,1,0,0,0,1,0
1491,59193,1658428,14,5,1999,5,female,146.0,117,93,0,7,0,2,0,5
1492,61237,1233470,26,13,1987,2,female,623.0,129,71,0,0,0,0,0,0
1493,35125,1188112,47,29,1966,10,male,347.0,49,28,26,62,26,34,0,28
1494,4140,1394252,33,4,1980,11,male,285.0,2,2,0,0,0,0,0,0
1495,77178,1350174,20,23,1993,9,male,637.0,231,183,0,0,0,0,0,0
1496,4652,2052158,27,24,1986,11,male,287.0,2,1,3,0,3,0,0,0
1497,56354,1283427,19,9,1994,4,male,200.0,106,93,0,0,0,0,0,0
1498,46938,1323025,27,12,1986,5,male,434.0,74,46,16,4,16,4,0,0
1499,34008,1564398,19,28,1994,2,female,26.0,46,18,10,6,10,5,0,1
1500,89312,2102098,20,19,1993,6,female,592.0,443,317,6,86,4,24,2,62
1501,28401,1491418,23,18,1990,9,male,341.0,37,18,0,0,0,0,0,0
1502,38436,1779132,29,18,1984,6,female,303.0,57,9,0,0,0,0,0,0
1503,21320,1198047,26,24,1987,4,male,265.0,26,19,0,0,0,0,0,0
1504,55802,1029091,24,26,1989,7,male,157.0,104,71,18,3,18,3,0,0
1505,82508,1984406,15,19,1998,1,female,1168.0,300,160,23,37,23,10,0,27
1506,61055,1072604,21,16,1992,7,female,286.0,124,96,292,194,250,119,42,75
1507,61198,1222197,21,8,1992,3,male,561.0,128,48,0,9,0,1,0,8
1508,79688,1594064,23,2,1990,4,female,484.0,251,182,61,70,43,63,18,7
1509,25339,1310075,33,17,1980,5,male,237.0,33,23,0,1,0,0,0,1
1510,89552,1418214,113,20,1900,6,male,1522.0,450,287,55,2,0,0,55,2
1511,95252,1348065,19,18,1994,11,male,456.0,883,682,26,74,17,52,9,22
1512,755,1192300,26,2,1987,3,male,103.0,0,0,0,0,0,0,0,0
1513,46727,1141183,35,3,1978,1,female,518.0,74,53,4,46,0,32,4,14
1514,92322,1400188,63,7,1950,11,male,1554.0,639,487,20,32,20,15,0,17
1515,69991,1655444,50,3,1963,7,female,1410.0,172,46,234,223,8,13,226,210
1516,28636,2112517,69,4,1944,4,male,1402.0,37,14,1,9,0,1,1,8
1517,72581,1154775,27,28,1986,2,male,470.0,197,197,17,2,12,1,5,1
1518,84831,2165165,54,25,1959,3,male,1046.0,321,143,207,118,207,75,0,43
1519,80253,1111983,108,2,1905,8,male,1777.0,266,199,2,41,0,30,2,11
1520,10822,1382322,19,28,1994,3,female,99.0,10,5,368,78,225,48,143,30
1521,51370,1575671,26,4,1987,3,male,624.0,88,57,0,0,0,0,0,0
1522,3735,1567443,38,19,1975,4,male,30.0,1,0,83,8,83,5,0,3
1523,7045,1782730,40,4,1973,6,female,131.0,5,3,2,1,2,1,0,0
1524,38438,1551085,31,10,1982,12,male,620.0,56,37,0,11,0,3,0,8
1525,36501,1314022,20,8,1993,5,male,154.0,52,49,0,0,0,0,0,0
1526,81155,1831669,25,14,1988,5,male,462.0,284,247,0,0,0,0,0,0
1527,54308,2124267,67,18,1946,4,female,1332.0,97,30,494,741,1,191,493,550
1528,65788,1669144,36,9,1977,1,female,264.0,146,135,38,32,32,9,6,23
1529,27339,1429170,84,18,1929,3,female,620.0,34,20,20,4,0,2,20,2
1530,75252,2031170,16,13,1997,7,female,551.0,221,115,1,0,1,0,0,0
1531,85882,2028129,23,11,1990,11,male,572.0,341,329,248,32,2,19,246,13
1532,76284,1139183,20,9,1993,4,female,418.0,222,198,1,0,1,0,0,0
1533,85242,1664013,23,1,1990,11,male,1158.0,350,274,2,21,1,18,1,3
1534,94763,1736988,103,11,1910,11,female,1175.0,834,399,416,540,392,263,24,277
1535,84608,1168279,17,18,1996,12,male,276.0,337,206,47,45,47,41,0,4
1536,83537,1821415,17,6,1996,6,male,419.0,312,151,31,18,31,15,0,3
1537,41621,1846211,16,18,1997,8,male,200.0,64,49,5,13,0,0,5,13
1538,94476,1817078,18,16,1995,11,female,64.0,745,42,88,151,86,51,2,100
1539,62561,1341909,18,18,1995,6,female,315.0,132,61,6,36,6,20,0,16
1540,88775,1371569,106,17,1907,9,male,479.0,436,303,178,235,178,203,0,32
1541,48215,2159648,14,3,1999,2,female,343.0,77,54,828,144,229,60,599,84
1542,52010,1786402,50,14,1963,6,male,912.0,88,40,80,35,80,29,0,6
1543,35004,1364156,58,21,1955,9,female,173.0,49,28,12,12,12,3,0,9
1544,15876,1805244,25,1,1988,1,male,634.0,18,10,1,0,1,0,0,0
1545,82020,1132553,22,14,1991,10,male,368.0,275,204,723,89,484,43,239,46
1546,43119,1781050,21,19,1992,8,male,73.0,65,60,44,30,20,17,24,13
1547,35343,1406322,46,21,1967,7,female,340.0,49,23,157,15,156,10,1,5
1548,96084,1877390,20,20,1993,8,male,322.0,1012,778,1,62,1,57,0,5
1549,81687,1798294,19,8,1994,10,female,387.0,276,156,77,198,77,147,0,51
1550,25304,1311578,28,13,1985,8,male,306.0,32,8,0,0,0,0,0,0
1551,63998,1863178,34,30,1979,10,female,232.0,138,102,142,42,4,28,138,14
1552,51749,1084377,29,5,1984,2,male,292.0,89,79,13,11,13,11,0,0
1553,11741,1204753,56,10,1957,6,female,212.0,12,8,0,0,0,0,0,0
1554,59628,1393687,25,21,1988,12,female,745.0,116,63,8,2,6,1,2,1
1555,83226,1163553,14,2,1999,5,female,247.0,312,269,1,0,1,0,0,0
1556,55405,1664243,72,3,1941,11,male,831.0,102,75,0,2,0,2,0,0
1557,59468,1528979,27,29,1986,8,male,401.0,120,82,2,2,2,2,0,0
1558,36034,1877160,24,3,1989,12,male,508.0,51,34,17,7,17,5,0,2
1559,46895,1176348,22,4,1991,3,male,448.0,74,47,12,25,2,9,10,16
1560,48074,1542633,31,21,1982,1,male,304.0,77,60,83,20,42,17,41,3
1561,60940,1137336,17,20,1996,3,male,480.0,122,101,105,24,76,23,29,1
1562,18830,1349394,76,25,1937,4,male,1744.0,23,8,1,2,0,2,1,0
1563,48089,2142706,42,5,1971,10,male,370.0,77,28,94,70,19,41,75,29
1564,7171,1121491,37,26,1976,7,female,268.0,5,4,10,0,10,0,0,0
1565,22232,1423344,21,1,1992,3,male,269.0,27,16,34,0,31,0,3,0
1566,38161,2015892,57,18,1956,1,male,300.0,55,39,73,2,73,2,0,0
1567,16975,1756317,41,9,1972,11,female,140.0,19,12,3,0,3,0,0,0
1568,1499,1233547,50,5,1963,6,female,174.0,0,0,0,0,0,0,0,0
1569,49234,1699044,19,27,1994,12,female,243.0,81,42,504,309,504,246,0,63
1570,52966,1417859,62,11,1951,5,female,981.0,91,69,101,1,3,1,98,0
1571,55414,1691948,13,5,2000,1,male,284.0,103,86,1,0,0,0,1,0
1572,58485,1249440,19,15,1994,11,female,554.0,115,62,4,13,0,1,4,12
1573,54986,1121256,49,12,1964,2,female,269.0,100,83,65,35,3,21,62,14
1574,57629,1634861,58,14,1955,8,female,738.0,111,22,11,3,0,2,11,1
1575,75375,1048883,25,10,1988,10,male,181.0,219,196,5,0,4,0,1,0
1576,93349,1055021,18,23,1995,2,female,636.0,699,392,31,1,0,0,31,1
1577,34451,1878402,21,14,1992,2,male,421.0,47,16,761,589,208,232,553,357
1578,50353,1998602,22,4,1991,1,male,355.0,86,67,0,3,0,0,0,3
1579,83330,1829735,20,29,1993,6,male,453.0,312,183,4,10,4,7,0,3
1580,19177,1475720,22,27,1991,10,male,688.0,22,13,6,8,6,6,0,2
1581,12504,1151828,38,22,1975,10,female,266.0,14,11,0,1,0,1,0,0
1582,82609,2150812,56,28,1957,9,female,1011.0,290,184,43,82,42,20,1,62
1583,60917,1738373,22,7,1991,8,female,383.0,124,56,87,80,87,75,0,5
1584,23864,1322601,79,5,1934,2,male,825.0,29,11,6,4,3,4,3,0
1585,18118,2117201,18,17,1995,1,male,307.0,21,13,9,0,9,0,0,0
1586,42349,1285084,54,3,1959,12,female,123.0,64,37,252,137,252,82,0,55
1587,60776,1388536,22,6,1991,11,male,124.0,123,114,29,29,29,28,0,1
1588,95163,1172261,14,5,1999,12,female,276.0,964,127,8,32,8,23,0,9
1589,38593,1431358,30,1,1983,1,male,198.0,57,38,2,0,2,0,0,0
1590,67081,1361841,23,8,1990,4,male,672.0,154,65,201,3,201,3,0,0
1591,81200,2184934,14,16,1999,4,male,263.0,285,172,1,5,0,2,1,3
1592,47015,1669869,62,10,1951,5,female,711.0,76,30,24,0,24,0,0,0
1593,47,1002019,14,30,1999,4,female,250.0,0,0,0,0,0,0,0,0
1594,62943,2001367,45,21,1968,6,female,714.0,131,85,85,76,85,45,0,31
1595,68121,1930574,62,28,1951,4,female,614.0,158,128,587,61,0,11,587,50
1596,93775,2137369,108,4,1905,10,female,3129.0,720,282,421,439,176,296,245,143
1597,98701,1869228,14,8,1999,2,female,191.0,2199,1410,1083,1579,856,858,227,721
1598,74846,2168231,17,9,1996,12,female,35.0,205,30,136,123,99,39,37,84
1599,48240,1700907,15,21,1998,2,male,283.0,80,27,0,0,0,0,0,0
1600,95428,1933431,15,22,1998,7,female,356.0,959,584,109,41,109,17,0,24
1601,43446,1274524,23,2,1990,3,male,507.0,68,43,0,0,0,0,0,0
1602,8163,1806705,44,28,1969,5,male,29.0,6,6,2,0,2,0,0,0
1603,87538,1737405,18,23,1995,1,male,521.0,386,266,42,62,31,47,11,15
1604,93185,2132963,15,1,1998,7,female,133.0,647,165,3,44,3,21,0,23
1605,22671,1141227,23,2,1990,2,male,37.0,28,19,1,0,1,0,0,0
1606,84511,1390740,15,7,1998,6,male,434.0,331,252,26,10,5,4,21,6
1607,85165,1041886,67,10,1946,9,female,1101.0,349,200,0,0,0,0,0,0
1608,94924,1456056,19,6,1994,9,female,873.0,808,510,1160,179,1153,110,7,69
1609,6150,1080355,63,30,1950,8,male,493.0,4,0,0,0,0,0,0,0
1610,85962,1245206,19,3,1994,4,male,352.0,342,127,480,774,111,386,369,388
1611,15298,1164961,19,24,1994,5,male,105.0,17,11,23,10,23,10,0,0
1612,5948,1226294,27,20,1986,6,male,152.0,4,3,0,1,0,1,0,0
1613,6507,1385045,14,9,1999,1,male,247.0,5,5,0,0,0,0,0,0
1614,10977,1327753,33,22,1980,8,male,39.0,11,11,0,0,0,0,0,0
1615,82628,1748760,15,8,1998,11,female,359.0,290,136,46,44,46,29,0,15
1616,71283,2029419,23,30,1990,7,female,463.0,185,129,1,0,1,0,0,0
1617,28763,1933963,23,14,1990,10,female,546.0,38,26,2,42,2,30,0,12
1618,68789,1907246,54,10,1959,8,male,539.0,167,109,44,43,44,32,0,11
1619,86787,2182790,18,8,1995,5,female,159.0,378,336,166,27,166,23,0,4
1620,1813,1922283,17,29,1996,12,male,77.0,0,0,2,1,2,1,0,0
1621,30109,2073223,19,7,1994,12,male,399.0,40,22,0,0,0,0,0,0
1622,47911,1312940,21,1,1992,1,female,70.0,78,60,17,71,17,68,0,3
1623,80095,1634677,14,24,1999,7,male,342.0,265,115,0,3,0,3,0,0
1624,85005,1743257,22,14,1991,2,male,394.0,334,244,783,773,783,712,0,61
1625,89961,1475598,23,19,1990,8,male,664.0,458,352,628,135,628,97,0,38
1626,4540,1508478,28,18,1985,2,male,102.0,2,2,1,0,1,0,0,0
1627,87599,2088801,18,15,1995,9,female,208.0,393,165,60,202,60,91,0,111
1628,82294,1262112,18,1,1995,11,male,381.0,289,227,3,0,3,0,0,0
1629,58507,2147608,108,2,1905,9,male,295.0,114,93,4,70,4,64,0,6
1630,5904,1305264,24,1,1989,3,male,139.0,4,0,0,0,0,0,0,0
1631,63280,1208079,21,12,1992,3,male,359.0,135,120,0,0,0,0,0,0
1632,24831,1100383,26,12,1987,6,female,421.0,31,19,5,3,5,2,0,1
1633,72165,1845666,49,24,1964,1,female,1628.0,185,153,1616,498,1449,139,167,359
1634,55794,1976280,55,24,1958,8,male,2346.0,101,32,17,2,17,2,0,0
1635,81311,2071959,28,18,1985,11,male,233.0,286,125,4,334,4,79,0,255
1636,93569,1501164,103,23,1910,11,male,975.0,713,466,123,147,89,123,34,24
1637,61455,2029333,68,5,1945,5,male,951.0,128,38,3,7,3,5,0,2
1638,12522,1070209,41,1,1972,1,male,329.0,13,12,0,0,0,0,0,0
1639,87497,1817823,18,15,1995,6,male,323.0,401,271,32,4,0,1,32,3
1640,41648,1579191,40,17,1973,11,male,433.0,64,17,5,15,5,13,0,2
1641,32858,1749537,49,26,1964,3,female,426.0,44,6,5,2,0,1,5,1
1642,60934,1212368,42,18,1971,3,male,178.0,121,104,97,33,89,25,8,8
1643,48745,1862905,16,27,1997,1,male,268.0,81,48,13,4,10,2,3,2
1644,38943,1625449,36,3,1977,5,male,491.0,56,35,40,119,39,114,1,5
1645,35377,1554238,51,3,1962,7,female,511.0,49,28,216,14,0,3,216,11
1646,63954,1934043,23,26,1990,12,female,544.0,138,91,90,110,77,68,13,42
1647,1747,1233564,26,1,1987,2,male,646.0,0,0,1,0,1,0,0,0
1648,9505,1817508,19,29,1994,9,male,14.0,9,4,0,0,0,0,0,0
1649,69964,1613711,71,4,1942,12,female,348.0,171,49,196,170,0,19,196,151
1650,69156,2019352,14,13,1999,3,male,25.0,166,152,615,49,602,41,13,8
1651,83717,1629356,25,22,1988,4,female,483.0,317,176,99,110,99,94,0,16
1652,22092,1090654,21,4,1992,2,female,437.0,27,21,15,9,3,4,12,5
1653,66159,1913103,18,2,1995,3,male,101.0,150,137,433,64,433,63,0,1
1654,86853,2020504,16,7,1997,10,male,432.0,363,127,242,185,231,119,11,66
1655,92361,1382372,20,10,1993,10,female,179.0,637,275,28,130,28,125,0,5
1656,91515,1870034,42,15,1971,4,male,1029.0,527,341,72,157,72,108,0,49
1657,17004,1989950,17,31,1996,10,male,27.0,20,14,3,7,3,5,0,2
1658,19438,2188023,62,17,1951,3,male,682.0,22,13,23,13,0,3,23,10
1659,79011,1542113,51,25,1962,7,female,1930.0,245,164,585,1121,148,715,437,406
1660,38307,1514263,57,20,1956,10,female,687.0,54,26,533,152,524,96,9,56
1661,52373,2065180,46,21,1967,6,female,349.0,91,52,0,0,0,0,0,0
1662,63894,1215674,34,18,1979,1,female,252.0,135,118,59,32,47,19,12,13
1663,6216,2079926,18,25,1995,11,male,10.0,4,3,1,0,1,0,0,0
1664,89740,1122890,19,11,1994,2,male,265.0,455,311,180,81,159,64,21,17
1665,84492,1429625,13,29,2000,3,female,82.0,334,265,22,160,22,62,0,98
1666,62397,1133153,18,5,1995,6,male,275.0,131,124,1,15,1,14,0,1
1667,32841,1610963,23,1,1990,1,female,190.0,45,38,4,4,4,4,0,0
1668,30824,1643082,57,13,1956,7,female,39.0,40,30,16,0,16,0,0,0
1669,41887,2017852,82,31,1931,5,female,244.0,64,41,19,8,19,6,0,2
1670,36481,1398230,18,1,1995,1,male,67.0,53,44,0,0,0,0,0,0
1671,78967,1771230,22,12,1991,8,female,2148.0,245,104,393,511,33,331,360,180
1672,44325,1054468,28,1,1985,1,male,130.0,69,63,0,0,0,0,0,0
1673,32639,1967003,74,18,1939,11,female,360.0,45,33,0,3,0,2,0,1
1674,39661,1306815,76,20,1937,4,female,25.0,59,37,9,16,0,4,9,12
1675,4122,1762604,31,31,1982,1,male,412.0,2,0,0,0,0,0,0,0
1676,54123,1602595,21,6,1992,11,female,227.0,97,89,119,6,10,0,109,6
1677,86975,2133187,38,15,1975,11,male,481.0,359,220,516,560,516,471,0,89
1678,19112,1246367,17,11,1996,8,female,285.0,23,11,5,0,0,0,5,0
1679,88995,1719589,108,11,1905,6,male,1779.0,426,299,787,912,86,492,701,420
1680,52793,1463237,22,7,1991,11,female,884.0,91,49,29,22,1,4,28,18
1681,1791,1340376,102,1,1911,1,male,29.0,0,0,2,0,0,0,2,0
1682,30839,1479895,14,23,1999,4,male,133.0,40,26,18,0,18,0,0,0
1683,43442,2075973,22,17,1991,10,male,445.0,67,36,0,0,0,0,0,0
1684,16033,2057370,19,9,1994,9,male,42.0,18,18,7,0,4,0,3,0
1685,26056,1232584,77,22,1936,2,female,1769.0,33,16,18,5,18,0,0,5
1686,60326,1715870,23,2,1990,12,male,363.0,123,109,0,0,0,0,0,0
1687,25798,1706925,38,19,1975,4,male,404.0,32,11,5,0,5,0,0,0
1688,74934,1663919,57,19,1956,8,female,1600.0,205,172,227,150,227,123,0,27
1689,20970,1945308,55,25,1958,4,male,562.0,25,9,18,6,0,4,18,2
1690,90835,2002208,33,2,1980,2,,2016.0,493,291,357,886,85,601,272,285
1691,10534,1279082,52,25,1961,4,male,184.0,10,9,10,10,1,8,9,2
1692,12560,1912953,50,16,1963,5,male,420.0,14,4,0,0,0,0,0,0
1693,36744,1630405,69,12,1944,6,male,1110.0,52,35,1,4,1,3,0,1
1694,12213,1198903,18,17,1995,1,male,602.0,14,11,0,0,0,0,0,0
1695,16025,1731244,16,5,1997,11,female,14.0,18,10,6,9,6,6,0,3
1696,53622,1103895,38,24,1975,9,female,988.0,95,16,8,1,0,0,8,1
1697,61381,2185293,34,15,1979,1,female,213.0,127,45,2,5,0,2,2,3
1698,69477,1480972,23,7,1990,4,male,230.0,174,123,5,2,0,2,5,0
1699,96502,1048671,16,16,1997,4,male,648.0,1173,823,220,153,52,99,168,54
1700,8220,1820425,48,1,1965,1,male,173.0,6,6,3,3,2,2,1,1
1701,2993,1160211,48,30,1965,10,male,152.0,1,1,0,0,0,0,0,0
1702,59404,1513659,33,3,1980,2,male,434.0,120,25,1,0,1,0,0,0
1703,22927,1156959,47,5,1966,4,male,788.0,28,11,20,3,20,1,0,2
1704,27500,1998437,39,28,1974,9,female,942.0,34,20,58,22,58,16,0,6
1705,2676,1809789,32,12,1981,3,male,241.0,1,0,0,0,0,0,0,0
1706,10920,1279970,25,1,1988,1,male,168.0,11,9,0,0,0,0,0,0
1707,83888,1595530,47,1,1966,4,female,1825.0,310,212,271,572,252,522,19,50
1708,45982,1521143,36,10,1977,7,male,1124.0,73,43,62,23,0,9,62,14
1709,32281,2039340,29,24,1984,4,female,391.0,43,14,131,76,131,70,0,6
1710,59677,1805620,24,15,1989,1,male,299.0,116,85,11,16,10,1,1,15
1711,44025,1347309,73,24,1940,2,female,1597.0,67,41,59,6,59,5,0,1
1712,71627,1942516,38,23,1975,12,female,963.0,183,102,27,54,23,27,4,27
1713,68037,1477295,108,22,1905,11,male,1516.0,159,117,284,41,1,22,283,19
1714,85552,1135320,20,27,1993,4,male,434.0,340,217,35,29,35,27,0,2
1715,72734,1514453,49,16,1964,10,male,440.0,197,176,55,46,18,27,37,19
1716,51495,1807143,21,6,1992,5,male,936.0,90,8,2,86,0,19,2,67
1717,60857,1553527,20,7,1993,8,male,273.0,121,83,55,11,55,10,0,1
1718,42302,1338274,58,17,1955,11,female,322.0,64,45,163,86,163,34,0,52
1719,4152,2063455,32,16,1981,5,female,318.0,2,2,0,0,0,0,0,0
1720,79220,2039601,20,16,1993,12,male,587.0,252,140,1,0,1,0,0,0
1721,8296,1893517,56,29,1957,12,female,865.0,6,2,4,2,4,1,0,1
1722,35776,1579173,31,28,1982,8,female,395.0,51,35,2,0,2,0,0,0
1723,2312,1772890,23,11,1990,4,female,174.0,1,0,0,3,0,3,0,0
1724,72902,1651358,34,2,1979,12,female,1928.0,191,138,153,286,78,102,75,184
1725,16002,2160933,19,16,1994,12,male,108.0,18,15,5,0,5,0,0,0
1726,20626,1564558,36,22,1977,2,male,55.0,25,22,0,0,0,0,0,0
1727,75401,1438034,18,13,1995,6,male,438.0,218,106,6,5,6,4,0,1
1728,79985,1291447,18,28,1995,5,male,302.0,251,209,492,75,492,74,0,1
1729,79747,1912350,18,29,1995,7,female,463.0,252,103,88,290,14,91,74,199
1730,47460,2082102,66,11,1947,1,female,1492.0,76,42,1142,121,78,25,1064,96
1731,76634,1183719,31,27,1982,1,female,380.0,229,146,29,30,29,20,0,10
1732,53370,1673695,51,8,1962,12,female,929.0,94,56,1,10,0,6,1,4
1733,76773,1854043,20,13,1993,4,male,231.0,224,177,69,99,45,71,24,28
1734,90060,1436417,52,19,1961,2,female,734.0,459,273,2096,866,1781,656,315,210
1735,20264,1306993,46,9,1967,8,male,135.0,24,18,10,27,10,13,0,14
1736,33151,1983124,61,12,1952,3,female,1434.0,45,15,34,16,32,13,2,3
1737,58564,1634058,69,15,1944,4,male,1375.0,114,46,8,10,7,4,1,6
1738,10224,1379845,25,1,1988,1,male,18.0,10,10,2,0,0,0,2,0
1739,94866,2101049,30,26,1983,9,female,659.0,779,408,801,1467,98,539,703,928
1740,54811,2116636,69,7,1944,1,female,656.0,100,36,18,6,0,4,18,2
1741,12217,1164396,18,1,1995,1,male,226.0,13,11,0,0,0,0,0,0
1742,41052,1900658,16,27,1997,5,male,599.0,64,18,0,0,0,0,0,0
1743,89290,1689593,19,1,1994,5,female,440.0,450,293,4,5,4,5,0,0
1744,58543,1717207,19,1,1994,1,male,260.0,112,88,7,5,0,1,7,4
1745,91011,1166799,14,9,1999,8,female,525.0,486,315,1528,1178,1150,368,378,810
1746,41620,1138795,47,16,1966,7,male,129.0,64,39,5,4,0,2,5,2
1747,15529,1766379,38,22,1975,1,female,320.0,17,12,194,101,193,67,1,34
1748,85486,1893295,16,2,1997,5,male,658.0,358,260,24,2,24,2,0,0
1749,65146,2056762,15,24,1998,4,male,505.0,145,96,0,0,0,0,0,0
1750,82418,2187134,22,18,1991,6,male,394.0,300,205,11,2,11,1,0,1
1751,72512,1995138,21,3,1992,2,male,1136.0,197,131,9,0,9,0,0,0
1752,77986,1367768,24,1,1989,6,female,133.0,240,94,306,933,210,404,96,529
1753,63703,1538123,34,25,1979,7,female,200.0,135,95,16,14,16,12,0,2
1754,50442,1366747,45,31,1968,8,male,258.0,86,8,0,0,0,0,0,0
1755,50467,1014231,63,3,1950,7,female,46.0,86,60,0,10,0,8,0,2
1756,77775,1401690,15,8,1998,1,male,514.0,239,118,83,15,83,15,0,0
1757,12576,2041353,52,23,1961,6,male,323.0,14,9,0,0,0,0,0,0
1758,96982,2103193,15,3,1998,5,male,1042.0,1266,905,5022,6168,3053,3000,1969,3168
1759,97989,1996736,18,7,1995,2,female,459.0,1643,570,4334,7737,3709,4781,625,2956
1760,63021,1711821,28,21,1985,9,female,315.0,134,121,155,92,97,82,58,10
1761,44949,1551166,56,23,1957,2,female,998.0,70,38,129,65,129,31,0,34
1762,42800,1416903,51,22,1962,6,male,357.0,65,42,4,3,4,3,0,0
1763,84289,1143267,18,30,1995,9,female,501.0,322,281,2,65,2,31,0,34
1764,65811,1232267,19,6,1994,8,female,373.0,147,86,44,36,44,19,0,17
1765,49270,1168049,42,8,1971,2,male,603.0,79,42,1293,154,1293,118,0,36
1766,82942,1933767,68,27,1945,3,female,1717.0,294,202,387,627,1,209,386,418
1767,39135,1622808,56,10,1957,9,female,1350.0,57,16,204,389,0,153,204,236
1768,13832,1465860,21,18,1992,2,male,233.0,15,12,1,0,1,0,0,0
1769,92214,1593714,36,3,1977,6,male,1333.0,597,209,6,6,6,4,0,2
1770,79294,1795678,19,9,1994,12,female,53.0,261,28,3,123,3,27,0,96
1771,92500,1073710,20,3,1993,2,male,764.0,631,390,79,305,79,224,0,81
1772,31818,1401515,21,1,1992,1,male,245.0,43,36,6,1,2,1,4,0
1773,4183,1494682,33,9,1980,9,male,460.0,2,2,0,0,0,0,0,0
1774,26708,1466990,52,28,1961,12,male,464.0,35,27,0,0,0,0,0,0
1775,62077,1231857,54,9,1959,6,female,172.0,128,103,245,8,245,3,0,5
